,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
0,2012-08-13,78.29,78.49,77.29,78.02,488271,WAT,0.0,,,,,,,,,,,,,,,,,,,,,,,77.93333333333334,78.57666666666667,79.13333333333334,79.77666666666666,77.37666666666668,76.73333333333335,76.17666666666669,,,,,,,,,0.6083333333333306,0.0,0.0,
1,2012-08-14,78.24,78.25,77.04,77.33,383696,WAT,-0.0,,,,,,,,,,,,,,,,,,,-0.6899999999999977,,,,77.54,78.04,78.75000000000001,79.25,76.83000000000001,76.33000000000001,75.62000000000002,,,,,,,,,0.23966942148759796,,,
2,2012-08-15,77.22,78.53,77.08,78.33,602638,WAT,0.0,,,,,,,,,,,35453.77000000026,,,,,,,,1.0,,,,77.98,78.88000000000001,79.42999999999999,80.33000000000001,77.43,76.53,75.98,,,,,,,,,0.8620689655172397,,,
3,2012-08-16,77.88,77.88,75.9,76.17,1052773,WAT,-0.0,,,,,,,,,77.21000000000001,,-776129.3199999977,,,,,,,,-2.1599999999999966,,,,76.64999999999999,77.39999999999998,78.62999999999997,79.37999999999997,75.41999999999999,74.67,73.44,,,,,,,0.4144886043945581,,0.13636363636363505,,,
4,2012-08-17,76.16,76.43,74.36,75.26,1007151,WAT,-0.0,,,0.06687235696743882,0.15790676813834081,,,,,76.46142180094787,,-1241854.9099999974,,77.022,,,,,,-0.9099999999999966,,-368196.4,,75.35000000000001,76.34000000000002,77.42000000000003,78.41000000000003,74.27000000000001,73.28,72.2,-0.03537554473211985,,0.05459184241897587,,1.2876606695865183,,0.42227919372341455,,0.4347826086956534,,,
5,2012-08-20,75.11,76.0,75.03,75.75,665737,WAT,0.0,,,0.06516378764917195,0.33605443201424007,,,,,76.20145864661656,,162555.12000000066,,76.56800000000001,,,,,,0.4899999999999949,,-235049.0,,75.59333333333333,76.15666666666667,76.56333333333333,77.12666666666667,75.18666666666667,74.62333333333333,74.21666666666667,-0.020431915168757253,,0.05459184241897587,,1.2473652231804497,,0.5392074492810518,,0.7422680412371131,,,
6,2012-08-21,76.0,76.73,75.72,76.0,535875,WAT,-0.0,,,0.06209380334808623,0.43625842954206767,,,,,76.1301311316173,,-348744.2399999976,,76.302,,,,,,0.25,,-51134.8,,76.14999999999999,76.57999999999998,77.16,77.58999999999999,75.56999999999998,75.13999999999999,74.55999999999997,-0.029745946636027042,,0.38878558364613136,,1.184470345766419,,0.44645212114851335,,0.277227722772277,,,
7,2012-08-22,76.02,76.89,75.67,76.65,825195,WAT,0.0,,,0.027051111285205477,0.8328524297176051,,,,,76.31045678033307,,143512.2000000009,,75.96600000000002,,,,,,0.6500000000000057,,-6623.4,,76.40333333333334,77.13666666666667,77.62333333333335,78.35666666666667,75.91666666666667,75.18333333333334,74.69666666666667,0.006301693580149717,,0.44859565356890113,,0.51374117997298,,0.5702236838529525,,0.8032786885245942,,,
8,2012-08-23,76.66,77.56,76.23,77.1,687353,WAT,0.0,,,0.038303688237457105,0.8250022963866412,,,,121152.65623290323,76.58066663189193,,166625.79999999914,,76.15200000000002,,,,,,0.44999999999998863,,341401.8,,76.96333333333334,77.69666666666667,78.29333333333334,79.02666666666667,76.36666666666667,75.63333333333334,75.03666666666668,0.024448578262024834,,0.6496065369257802,,0.7292256166647085,,0.5989412450197125,,0.6541353383458582,,,
9,2012-08-24,77.02,78.0,76.74,77.72,669182,WAT,0.0,,,0.04191197426708153,0.8349623465687405,,,,143102.29681813833,76.96714657475226,,-166933.90999999893,,76.644,,,,,,0.6200000000000045,,676668.4,,77.48666666666666,78.23333333333333,78.74666666666668,79.49333333333334,76.97333333333333,76.22666666666666,75.71333333333332,0.026006600660065993,,0.7375649118872906,,0.8030753389315493,,0.6596054324264682,,0.7777777777777778,,,
10,2012-08-27,77.79,78.49,77.5,78.01,438522,WAT,0.0,,,0.04202968988995254,0.7820708219854982,,,,31900.349472026952,77.3188302046271,,-226436.2100000027,,77.096,,,,,,0.29000000000000625,,631225.4,,78.0,78.5,78.99000000000001,79.49,77.51,77.01,76.52000000000001,0.0264473684210527,,0.8113843048464016,0.6564835481939884,0.8100802429389452,,0.6108909374198249,,0.515151515151523,0.0019241628995951342,,
11,2012-08-28,77.95,78.33,77.22,77.54,997962,WAT,-0.0,,,0.027666703057945143,0.5635064878405069,,,,-146937.59159802148,77.39312609392336,,-59180.39999999757,,77.40400000000001,,,,,,-0.46999999999999886,,324458.0,,77.69666666666667,78.17333333333335,78.80666666666667,79.28333333333335,77.06333333333335,76.58666666666667,75.95333333333335,0.01161121983039792,,0.6623388363237842,0.5887012698069857,0.5353783708742965,,0.5025214800708351,,0.2882882882882951,0.001997608471631416,,
12,2012-08-29,77.63,79.44,77.45,79.18,881785,WAT,0.0,,,0.04019731306597571,0.9055211337104438,,,,120946.06481150613,77.99182699285244,,518617.7100000008,,77.91000000000001,,,,,,1.6400000000000006,,335776.0,,78.69,79.92999999999999,80.67999999999999,81.91999999999999,77.94,76.7,75.95,0.026977950713359438,,0.8327992189473266,0.7227951077723165,0.782943165242542,,0.625428087152542,,0.8693467336683459,0.002711664842564228,,
13,2012-08-30,78.49,79.36,78.2,79.09,719557,WAT,0.0,,1.3239363649688396,0.03953599244119645,0.7525852442054538,,,,136358.9451489505,78.35914289790281,,-431527.7499999992,,78.30800000000002,,,,,0.6428571428571429,-0.09000000000000341,,54394.0,,78.88333333333334,79.56666666666668,80.04333333333334,80.72666666666667,78.40666666666668,77.72333333333334,77.24666666666668,0.017627380339680965,,0.8327992189473266,0.7227951077723165,0.7739961240213031,,0.6728616676704409,,0.7672413793103475,0.003223197355159187,,
14,2012-08-31,79.74,80.65,79.01,80.19,863301,WAT,0.0,,1.371656207225061,0.05306971297378081,0.8318986510586391,,,,128103.23898034787,78.97082547256632,,-18668.839999999833,,78.80200000000002,,,,,0.7142857142857143,1.0999999999999943,,93217.8,,79.95,80.89,81.59000000000002,82.53,79.25,78.31,77.61,0.027945135239071817,,0.9222290636703349,0.8187255020163036,1.045499880439969,,0.6884474360563304,,0.7195121951219464,0.003962509262278588,,
15,2012-09-04,79.51,80.21,78.8,79.87,834578,WAT,0.0,,1.377345021748661,0.051730553386506284,0.6699337058948229,,,,129277.92014524562,79.27100732355332,,89716.38000000014,,79.17400000000002,,,,,0.7142857142857143,-0.3199999999999932,,-161402.2,,79.62666666666667,80.45333333333333,81.03666666666665,81.86333333333333,79.04333333333334,78.21666666666667,77.63333333333334,0.03004900696414751,,0.822024694284119,0.7676184318614612,1.0239287084558124,,0.7119558302055331,,0.7588652482269574,0.00425051689599786,,
16,2012-09-05,79.73,79.99,78.95,79.61,904781,WAT,0.0,,1.3280364850149315,0.023261751264144287,0.5118831801744107,,,,58945.838157095335,79.38411968680565,,-24058.39999999993,,79.58800000000002,,,,,0.6428571428571429,-0.2600000000000051,,-142766.0,,79.51666666666667,80.08333333333333,80.55666666666666,81.12333333333332,79.04333333333334,78.47666666666667,78.00333333333334,0.005430664309168888,,0.822024694284119,0.7676184318614611,0.462839064902679,,0.6861494892916611,,0.6346153846153862,0.004046489911993094,,
17,2012-09-06,80.45,81.76,80.15,81.67,587490,WAT,0.0,,1.4466577199024186,0.04858623194739738,0.9070852392549676,,,,111952.77014438238,80.14659571258888,,-444758.3999999993,,80.08600000000003,,,,,0.7142857142857143,2.0600000000000023,,-201625.0,,81.19333333333334,82.23666666666668,82.80333333333334,83.84666666666668,80.62666666666668,79.58333333333334,79.01666666666668,0.03262106460993802,,0.9363230658356522,0.86605082126777,0.972769242934817,,0.7721910049085503,,0.9440993788819855,0.004590198614948264,,
18,2012-09-07,81.99,83.29,81.89,83.18,742614,WAT,0.0,,1.4714018020949988,0.07424564316316583,0.8789058319145033,,,,155942.83803516853,81.15818679670578,79.17692073841906,-578936.1900000012,,80.90400000000002,,,,,0.7857142857142857,1.5100000000000051,,90809.2,,82.78666666666668,83.68333333333335,84.18666666666668,85.08333333333336,82.28333333333335,81.38666666666667,80.88333333333334,0.037286444693852214,,0.9641698526349158,0.9065069621220841,1.5016923786181926,,0.8219593105490095,0.6963928476636141,0.9214285714285722,0.005741849048456514,,
19,2012-09-10,83.0,83.71,82.52,83.22,647005,WAT,0.0,,1.4316071640284258,0.08513338066977057,0.7464253247547823,0.11662964527763614,1.0161781126694123,,-1565.7203190348228,81.8456646087516,79.62212761799115,92248.24999999983,,81.51000000000002,78.4945,,,,0.7857142857142857,0.03999999999999204,,47550.0,112309.95,83.14999999999999,83.77999999999999,84.33999999999999,84.96999999999998,82.58999999999999,81.96,81.39999999999999,0.04194315763115054,0.06664957703153042,0.9693252268933539,0.9148502337739258,1.7348054645982502,2.2886964228113524,0.744027868853871,0.6844829928720161,0.5882352941176505,0.006555537375046448,,
