,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
0,2012-08-13,28.81,28.96,28.7,28.75,1393602,XEL,-0.0,,,,,,,,,,,,,,,,,,,,,,,28.80333333333333,28.906666666666663,29.063333333333336,29.166666666666664,28.64666666666666,28.54333333333333,28.38666666666666,,,,,,,,,0.19230769230769387,0.0,0.0,
1,2012-08-14,28.77,28.96,28.72,28.77,1493137,XEL,-0.0,,,,,,,,,,,,,,,,,,,0.019999999999999574,,,,28.816666666666666,28.913333333333334,29.056666666666672,29.153333333333336,28.673333333333332,28.576666666666664,28.43333333333333,,,,,,,,,0.20833333333333456,,,
2,2012-08-15,28.77,28.8,28.62,28.62,1213183,XEL,-0.0,,,,,,,,,,,23454.46999999982,,,,,,,,-0.14999999999999858,,,,28.680000000000003,28.740000000000006,28.860000000000003,28.920000000000005,28.560000000000006,28.500000000000004,28.380000000000006,,,,,,,,,0.0,,,
3,2012-08-16,28.6,28.78,28.48,28.57,1421841,XEL,-0.0,,,,,,,,,28.64292307692308,,14259.19999999995,,,,,,,,-0.05000000000000071,,,,28.610000000000003,28.740000000000006,28.91,29.040000000000006,28.440000000000005,28.310000000000002,28.140000000000004,,,,,,,0.1867455621301774,,0.2999999999999988,,,
4,2012-08-17,28.65,28.67,28.48,28.49,1613656,XEL,-0.0,,,0.01664298224554864,0.18530699063872552,,,,,28.584218009478676,,-52061.490000001024,,28.640000000000004,,,,,,-0.08000000000000185,,-551108.6,,28.546666666666667,28.613333333333333,28.736666666666668,28.803333333333335,28.423333333333332,28.356666666666666,28.23333333333333,-0.00904347826086962,,0.0,,0.11916375287812828,,0.13526104725904753,,0.05263157894735759,,,
5,2012-08-20,28.5,28.57,28.35,28.48,1231383,XEL,0.0,,,0.016515136219206826,0.2754720993359592,,,,,28.54613533834587,,17141.219999999972,,28.586000000000002,,,,,,-0.00999999999999801,,-797385.2,,28.46666666666667,28.583333333333336,28.686666666666667,28.803333333333335,28.363333333333337,28.24666666666667,28.143333333333338,-0.0100799443865137,,0.0,,0.1180254209905616,,0.30176100907402525,,0.5909090909090895,,,
6,2012-08-21,28.46,28.55,28.25,28.27,1433306,XEL,-0.0,,,0.018802632862481176,0.09672285018242488,,,,,28.448368139873732,,39676.999999999796,,28.486,,,,,,-0.21000000000000085,,-1382673.8,,28.356666666666666,28.46333333333333,28.656666666666666,28.763333333333332,28.16333333333333,28.056666666666665,27.86333333333333,-0.012229210342417939,,0.0,,0.1339029499301597,,0.21852459546792252,,0.06666666666666508,,,
7,2012-08-22,28.21,28.34,28.14,28.18,1394933,XEL,-0.0,,,0.02321758561491801,0.16936282390558322,,,,,28.35527993655829,,-49065.00000000012,,28.398000000000003,,,,,,-0.08999999999999986,,-1419023.8,,28.22,28.299999999999997,28.42,28.499999999999996,28.099999999999998,28.02,27.9,-0.013650682534126726,,0.0,,0.16483324907311045,,0.2120990141374936,,0.19999999999999646,,,
8,2012-08-23,28.18,28.25,27.64,27.65,3389361,XEL,-0.0,,,0.04856236900518982,0.08836283611424967,,,,-696482.0555572154,28.113907986020553,,-1212754.100000002,,28.214000000000006,,,,,,-0.5300000000000011,,-1812527.8,,27.846666666666664,28.053333333333327,28.456666666666663,28.663333333333327,27.443333333333328,27.236666666666665,26.83333333333333,-0.02948402948402948,,0.0,,0.3425346697781065,,0.14512158704934294,,0.016393442622947573,,,
9,2012-08-24,27.65,27.96,27.63,27.93,2351395,XEL,0.0,,,0.04563057486432251,0.3658671114186949,,,,607510.4671309012,28.051523481258076,,-239115.5,,28.102000000000004,,,,,,0.28000000000000114,,-1019517.6,,27.840000000000003,28.050000000000008,28.170000000000005,28.38000000000001,27.720000000000006,27.51,27.390000000000004,-0.019311797752809015,,0.0,,0.32057760370929783,,0.4042720939988317,,0.9090909090909062,,,
