,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
0,2016-07-25,32.95,33.1,32.69,32.88,810739,XL,-0.0,,,,,,,,,,,,,,,,,,,,,,,32.88999999999999,33.08999999999999,33.3,33.49999999999999,32.679999999999986,32.47999999999999,32.26999999999998,,,,,,,,,0.4634146341463491,0.0,0.0,
1,2016-07-26,32.85,33.08,32.66,32.81,2056467,XL,-0.0,,,,,,,,,,,,,,,,,,,-0.07000000000000028,,,,32.85,33.040000000000006,33.27000000000001,33.46000000000001,32.620000000000005,32.43,32.2,,,,,,,,,0.35714285714286925,,,
2,2016-07-27,32.93,33.26,32.72,32.96,2708452,XL,-0.0,,,,,,,,,,,151817.03999999678,,,,,,,,0.14999999999999858,,,,32.98,33.239999999999995,33.519999999999996,33.779999999999994,32.699999999999996,32.44,32.16,,,,,,,,,0.4444444444444488,,,
3,2016-07-28,35.0,35.5,34.19,35.12,5997669,XL,0.0,,,,,,,,,33.81969230769231,,9104176.61999998,,,,,,,,2.1599999999999966,,,,34.93666666666667,35.68333333333334,36.24666666666667,36.99333333333334,34.373333333333335,33.626666666666665,33.06333333333333,,,,,,,0.5409380044643534,,0.7099236641221359,,,
4,2016-07-29,35.08,35.29,34.4,34.61,4515554,XL,-0.0,,,0.1308419037390915,0.7119724995259646,,,,,34.12308056872038,,2981718.2999999975,,33.676,,,,,,-0.509999999999998,,426820.0,,34.766666666666666,35.13333333333333,35.65666666666667,36.02333333333333,34.24333333333333,33.876666666666665,33.35333333333333,0.05261557177615562,,0.9935793168393114,,1.1015579875794113,,0.42385924232667205,,0.23595505617977608,,,
5,2016-08-01,34.73,34.82,33.98,34.08,2602103,XL,-0.0,,,0.11933539919412685,0.5405200461409093,,,,,34.10733834586467,,3531388.6399999973,,33.916,,,,,,-0.5300000000000011,,-93600.6,,34.29333333333333,34.60666666666666,35.13333333333333,35.446666666666665,33.76666666666666,33.453333333333326,32.926666666666655,0.03870771106369997,,0.7385451055955315,,1.0118448497670014,,0.3124769499104171,,0.11904761904762026,,,
6,2016-08-02,33.97,34.17,33.66,33.8,2829383,XL,-0.0,,,0.09614677901006852,0.40426686891964714,,,,,33.99852355512385,,1365798.5100000037,,34.114,,,,,,-0.28000000000000114,,-248183.8,,33.876666666666665,34.093333333333334,34.38666666666667,34.60333333333334,33.58333333333333,33.36666666666666,33.07333333333332,0.02548543689320377,,0.5797992853371823,,0.8199878047873693,,0.29903447811543327,,0.274509803921567,,,
7,2016-08-03,33.75,34.14,33.75,33.96,2355304,XL,0.0,,,0.06335475086949362,0.33716313685912075,,,,,33.98516098334655,,29615.879999999368,,34.314,,,,,,0.1600000000000037,,-318813.4,,33.949999999999996,34.14999999999999,34.34,34.53999999999999,33.75999999999999,33.559999999999995,33.36999999999999,-0.03302961275626414,,0.5797992853371824,,0.543488730333951,,0.38208395963437614,,0.5384615384615399,,,
8,2016-08-04,34.02,34.21,33.8,33.81,1908526,XL,-0.0,,,0.039077999372220715,0.31813864621244625,,,,-318045.9127015037,33.92521464712326,,-9208.57000000471,,34.052,,,,,,-0.14999999999999858,,-1900052.4,,33.94,34.08,34.35000000000001,34.49,33.669999999999995,33.529999999999994,33.25999999999999,-0.023114706732158253,,0.6152562071662405,,0.3326710086557149,,0.2596684117277902,,0.024390243902451283,,,
9,2016-08-05,34.31,34.31,33.73,33.87,1975288,XL,-0.0,,,0.013824337267048159,0.42745898013539896,,,,-202914.9814027578,33.906484963377856,,34201.4400000013,,33.903999999999996,,,,,,0.05999999999999517,,-601884.0,,33.97,34.21,34.550000000000004,34.790000000000006,33.629999999999995,33.38999999999999,33.04999999999999,-0.006161971830985941,,0.670810783407523,,0.11717508267550018,,0.25346445856069194,,0.24137931034482632,,,
10,2016-08-08,33.96,34.19,33.76,33.92,1774016,XL,-0.0,,,0.008156021091096234,0.6737488971050459,,,,31203.93366512982,33.91104266729108,,-14796.099999999924,,33.872,,,,,,0.05000000000000426,,273339.8,,33.95666666666666,34.15333333333333,34.38666666666666,34.58333333333333,33.72333333333333,33.526666666666664,33.29333333333333,0.0035502958579883004,,0.6708107834075229,0.7132337698704048,0.06906518659940292,,0.29346981619655954,,0.3720930232558228,-0.0004779600338716331,,
11,2016-08-09,33.9,33.98,33.49,33.7,1770599,XL,-0.0,,,0.012032753981431814,0.12684074407901147,,,,183003.8188180735,33.84014870720307,,34797.12999999889,,33.852,,,,,,-0.21999999999999886,,485096.6,,33.723333333333336,33.95666666666667,34.21333333333333,34.446666666666665,33.466666666666676,33.23333333333334,32.97666666666668,-0.007656065959952827,,0.38024989467878567,0.5663722828749582,0.10183319694485743,,0.3388534745746081,,0.42857142857143476,-0.0006457056202314049,,
