,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
0,2012-08-13,88.46,88.48,87.72,87.9,4309083,MCD,-0.0,,,,,,,,,,,,,,,,,,,,,,,88.03333333333335,88.34666666666669,88.79333333333335,89.1066666666667,87.58666666666669,87.27333333333334,86.82666666666668,,,,,,,,,0.23684210526316526,0.0,0.0,
1,2012-08-14,88.07,88.28,87.92,88.12,3828360,MCD,0.0,,,,,,,,,,,,,,,,,,,0.21999999999999886,,,,88.10666666666667,88.29333333333334,88.46666666666665,88.65333333333334,87.93333333333334,87.74666666666667,87.57333333333334,,,,,,,,,0.5555555555555644,,,
2,2012-08-15,88.27,88.39,87.75,87.81,4346242,MCD,-0.0,,,,,,,,,,,-3344.310000000127,,,,,,,,-0.3100000000000023,,,,87.98333333333333,88.21666666666667,88.62333333333333,88.85666666666667,87.57666666666667,87.34333333333333,86.93666666666667,,,,,,,,,0.09375000000000347,,,
3,2012-08-16,87.94,88.05,87.44,87.46,5567957,MCD,-0.0,,,,,,,,,87.73292307692307,,-1148134.0200000189,,,,,,,,-0.3500000000000085,,,,87.64999999999999,87.85999999999999,88.25999999999999,88.46999999999998,87.24999999999999,87.03999999999999,86.63999999999999,,,,,,,0.17129460631402044,,0.032786885245895146,,,
4,2012-08-17,87.68,87.86,87.28,87.36,6704279,MCD,-0.0,,,0.01436767468969708,0.2064601226113907,,,,,87.58976303317534,,-1061116.6500000067,,87.73,,,,,,-0.09999999999999432,,-2558023.6,,87.5,87.72,88.08000000000001,88.3,87.14,86.92,86.56,-0.006143344709897682,,0.0,,0.3151190251317812,,0.15848678963945922,,0.1379310344827561,,,
5,2012-08-20,87.17,88.22,87.16,88.17,4824574,MCD,0.0,,,0.016855253499965372,0.7608775155626365,,,,,87.8017894736842,,-527801.9300000059,,87.78400000000002,,,,,,0.8100000000000023,,-1593108.8,,87.85000000000001,88.54000000000002,88.91,89.60000000000002,87.48000000000002,86.79,86.42000000000002,0.0005674080798910254,,0.5184314384079268,,0.36990539331024014,,0.4487506181607655,,0.9528301886792481,,,
6,2012-08-21,88.26,89.0,88.05,88.52,4414307,MCD,-0.0,,,0.02211732623553702,0.8375672026722328,,,,,88.05607576493443,,-2656367.519999992,,87.864,,,,,,0.3499999999999943,,-1475919.4,,88.52333333333333,88.99666666666666,89.47333333333331,89.94666666666666,88.04666666666665,87.57333333333332,87.09666666666665,0.00808563944880986,,0.812806820555672,,0.48582918808980624,,0.4650322875417936,,0.4947368421052605,,,
7,2012-08-22,88.63,88.8,88.26,88.55,4269702,MCD,0.0,,,0.025932255447690886,0.7357219876978539,,,,,88.22740206185568,,-210851.35999999748,,88.012,,,,,,0.030000000000001137,,247269.4,,88.53666666666668,88.81333333333335,89.07666666666667,89.35333333333334,88.27333333333335,87.99666666666668,87.73333333333336,0.012462840155499698,,0.812806820555672,,0.5705874166155426,,0.49000839969819043,,0.5370370370370302,,,
8,2012-08-23,88.66,88.95,88.13,88.25,3005826,MCD,-0.0,,,0.021868071688773843,0.5414914542887782,,,,105593.67844705167,88.23513588232228,,380289.8699999944,,88.16999999999999,,,,,,-0.29999999999999716,,759695.6,,88.44333333333333,88.75666666666666,89.26333333333332,89.57666666666667,87.93666666666665,87.62333333333332,87.11666666666665,0.010187728937728945,,0.847860792758016,,0.48202697019979734,,0.37239331603242526,,0.14634146341463838,,,
9,2012-08-24,88.21,89.0,88.1,88.92,3508500,MCD,0.0,,,0.01335480492680626,0.8706650438980847,,,,1206439.041309491,88.46745264971997,,-281644.7400000035,,88.482,,,,,,0.6700000000000017,,2802251.4,,88.67333333333333,89.24666666666667,89.57333333333335,90.14666666666668,88.34666666666666,87.77333333333333,87.44666666666666,0.008506294658046955,,0.8600875259258919,,0.29541496238341786,,0.555134933620255,,0.9111111111111135,,,
10,2012-08-27,89.13,89.82,89.01,89.54,4313710,MCD,0.0,,,0.022485414062974447,0.892841582445255,,,,1071880.7870311313,88.82915002370089,,1687170.3600000083,,88.75599999999999,,,,,,0.6200000000000045,,2700078.6,,89.45666666666666,89.90333333333332,90.26666666666664,90.71333333333331,89.09333333333333,88.64666666666668,88.28333333333335,0.01152281970176243,,0.9508249157341928,0.8842740000851395,0.4989288526433399,,0.5885836529427996,,0.654320987654332,0.0014526433795381338,,
11,2012-08-28,89.44,89.75,88.96,89.14,4429460,MCD,-0.0,,,0.02262119777112905,0.6293164296095086,,,,-209451.49694556877,88.93357149494165,,202611.19999999896,,88.88,,,,,,-0.4000000000000057,,931325.2,,89.28333333333332,89.60666666666664,90.07333333333331,90.39666666666665,88.81666666666663,88.49333333333331,88.02666666666663,0.006662902315076267,,0.90094645809289,0.8549920563851344,0.5026430144744874,,0.46740449930918176,,0.2278481012658296,0.0015613680809876478,,
