,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
0,2012-08-13,28.57,28.9,28.43,28.71,790373,DLPH,0.0,,,,,,,,,,,,,,,,,,,,,,,28.679999999999996,28.929999999999993,29.15,29.39999999999999,28.459999999999994,28.209999999999997,27.989999999999995,,,,,,,,,0.5957446808510677,0.0,0.0,
1,2012-08-14,28.94,28.94,28.51,28.63,882824,DLPH,-0.0,,,,,,,,,,,,,,,,,,,-0.08000000000000185,,,,28.69333333333333,28.87666666666666,29.12333333333333,29.30666666666666,28.446666666666662,28.263333333333332,28.016666666666662,,,,,,,,,0.2790697674418547,,,
2,2012-08-15,28.6,28.72,28.35,28.48,1613246,DLPH,-0.0,,,,,,,,,,,-189260.79000000036,,,,,,,,-0.14999999999999858,,,,28.516666666666666,28.68333333333333,28.886666666666663,29.053333333333327,28.313333333333333,28.14666666666667,27.943333333333335,,,,,,,,,0.3513513513513511,,,
3,2012-08-16,28.75,29.51,28.63,29.37,5962068,DLPH,0.0,,,,,,,,,28.905692307692306,,3758640.5600000103,,,,,,,,0.8900000000000006,,,,29.17,29.710000000000004,30.050000000000008,30.590000000000007,28.830000000000002,28.29,27.95,,,,,,,0.5714409913073933,,0.8409090909090907,,,
4,2012-08-17,29.42,29.72,29.23,29.5,3216261,DLPH,0.0,,,0.06405872458790786,0.803172298020612,,,,,29.133838862559244,,1635075.2999999993,,28.938,,,,,,0.129999999999999,,1336451.8,,29.483333333333334,29.736666666666668,29.973333333333333,30.226666666666667,29.24666666666667,28.993333333333336,28.75666666666667,0.027516544757924036,,0.9062227878625493,,0.46343284303121934,,0.5636018101004061,,0.5510204081632661,,,
5,2012-08-20,29.51,29.54,29.23,29.39,5325256,DLPH,0.0,,,0.06594229555083765,0.6648231595424664,,,,,29.227443609022558,,-12736.239999999729,,29.073999999999995,,,,,,-0.10999999999999943,,271400.6,,29.386666666666667,29.543333333333333,29.696666666666662,29.85333333333333,29.233333333333334,29.076666666666668,28.923333333333336,0.026545581557806553,,0.9062227878625493,,0.4793015752112634,,0.5462546145880928,,0.516129032258067,,,
6,2012-08-21,29.5,29.5,29.0,29.3,2468789,DLPH,0.0,,,0.05659316211416797,0.5556572887768719,,,,,29.253132588635264,,149494.39999999947,,29.208,,,,,,-0.08999999999999986,,-45792.4,,29.266666666666666,29.53333333333333,29.766666666666666,30.03333333333333,29.03333333333333,28.766666666666666,28.53333333333333,0.028792134831460682,,0.5970374515340094,,0.41324326975765446,,0.5652834567276176,,0.6000000000000014,,,
7,2012-08-22,29.16,29.39,29.05,29.24,2077441,DLPH,0.0,,,0.01338343508473111,0.19460804086436567,,,,,29.248577319587632,,487172.2500000069,,29.360000000000003,,,,,,-0.060000000000002274,,-138631.4,,29.226666666666663,29.403333333333325,29.56666666666666,29.743333333333325,29.063333333333325,28.886666666666663,28.723333333333326,-0.004426285325161817,,0.5970374515340094,,0.09823441352192636,,0.5630427174667477,,0.5588235294117583,,,
8,2012-08-23,29.13,29.27,28.98,29.13,1427935,DLPH,0.0,,,0.01928428635582778,0.17802484256852724,,,,-229927.20306472882,29.207995931354656,,176945.18000000177,,29.312,,,,,,-0.10999999999999943,,-1616632.0,,29.126666666666665,29.27333333333333,29.41666666666666,29.56333333333333,28.98333333333333,28.836666666666666,28.69333333333333,-0.012542372881355965,,0.4960754560946119,,0.141315250415506,,0.5473678658865391,,0.5172413793103414,,,
9,2012-08-24,29.05,29.24,28.99,29.18,2105426,DLPH,0.0,,,0.01392685953840191,0.3330603328773397,,,,70292.61550977651,29.198499267557093,,-1679.0999999999642,,29.248,,,,,,0.05000000000000071,,-1838799.0,,29.136666666666667,29.283333333333335,29.386666666666667,29.533333333333335,29.033333333333335,28.886666666666667,28.783333333333335,-0.0071452875127594705,,0.49607545609461184,,0.10183319694479477,,0.6194960571102418,,0.7600000000000051,,,
10,2012-08-27,29.16,29.67,29.06,29.56,1806987,DLPH,0.0,,,0.022947625820129904,0.9137197941081198,,,,202059.27854184015,29.320408911530052,,162992.3599999999,,29.282000000000004,,,,,,0.379999999999999,,-412350.4,,29.430000000000003,29.800000000000008,30.04000000000001,30.41000000000001,29.190000000000005,28.82,28.580000000000002,0.008873720136518702,,0.8340182465509506,0.7837439060205251,0.16798809481626098,,0.6870018509516014,,0.819672131147537,0.0005485118646882103,,
11,2012-08-28,29.44,30.53,29.37,30.53,3772893,DLPH,0.0,,,0.07920570339602301,0.9284273959943717,,,,1021923.1879686608,29.726737657510743,,2251080.4500000025,,29.528000000000002,,,,,,0.9700000000000024,,835986.0,,30.143333333333334,30.916666666666668,31.30333333333333,32.07666666666667,29.756666666666668,28.983333333333334,28.596666666666668,0.04411764705882362,,0.9423222071421617,0.8943190450089189,0.5846965024694419,,0.7921449415459498,,1.0,0.002385291329746106,,
12,2012-08-29,30.45,30.52,29.89,30.2,2728694,DLPH,-0.0,,,0.08382992243897838,0.6926608038319204,,,,96996.99263116857,29.885306535210525,,589892.4800000006,,29.72,,,,,,-0.33000000000000185,,705735.4,,30.203333333333333,30.516666666666666,30.83333333333333,31.146666666666665,29.886666666666667,29.573333333333334,29.256666666666668,0.03673189152076898,,0.9423222071421616,0.8943190450089189,0.6228563237216094,,0.6916011746096707,,0.4920634920634908,0.003413945625038653,,
13,2012-08-30,30.25,30.28,29.55,29.79,1658866,DLPH,-0.0,,0.5852759461292611,0.07094998846686049,0.47072708798770724,,,,-448077.4231490716,29.85342849230634,,1564379.9800000042,,29.851999999999997,,,,,0.5,-0.41000000000000014,,659549.2,,29.873333333333335,30.19666666666667,30.603333333333335,30.92666666666667,29.46666666666667,29.143333333333334,28.736666666666668,0.020904729266620955,,0.6258716776440435,0.6974123180135549,0.5294997639281798,,0.5702407723078451,,0.3287671232876689,0.0032774548770233593,,
14,2012-08-31,30.12,30.44,29.68,30.29,13911436,DLPH,0.0,,0.6116560903943781,0.05216621367847332,0.6376807552964137,,,,2147866.428123685,29.999285415571897,,1006446.7799999984,,30.073999999999995,,,,,0.5714285714285714,0.5,,3020751.2,,30.136666666666667,30.593333333333334,30.89666666666667,31.353333333333335,29.833333333333332,29.376666666666665,29.07333333333333,0.024695534506089325,,0.693650328636367,0.7304221972771748,0.3922116775416016,,0.6478816798208151,,0.802631578947366,0.003403827413201286,,
15,2012-09-04,30.11,30.48,29.87,30.0,2390613,DLPH,-0.0,,0.6114103872334197,0.03738535097937776,0.3563341930045287,,,,-37566.72524511092,29.999523973571232,,153666.87000000064,,30.161999999999995,,,,,0.5,-0.28999999999999915,,2181231.2,,30.116666666666664,30.363333333333326,30.726666666666663,30.973333333333326,29.753333333333327,29.506666666666664,29.143333333333327,-0.017359973796266005,,0.7119169443950762,0.7388398363313745,0.28190423905999795,,0.5027383994792558,,0.21311475409835923,0.003062276432154752,,
16,2012-09-05,30.07,30.24,29.93,30.0,1791882,DLPH,-0.0,,0.5673542897881774,0.025987362944621464,0.4283040484573214,,,,-802476.494161757,29.999682810260254,,3514670.6599999894,,30.055999999999994,,,,,0.5,0.0,,1426652.6,,30.05666666666667,30.183333333333337,30.366666666666667,30.493333333333336,29.87333333333334,29.74666666666667,29.56333333333334,-0.006622516556291367,,0.7119169443950761,0.7388398363313745,0.19526904516588564,,0.4103339634555236,,0.22580645161290508,0.0025657756526219445,,
17,2012-09-06,30.29,30.87,30.23,30.86,5503979,DLPH,0.0,,0.6110304472139471,0.05507567349389195,0.904180275048986,,,,937417.5045357859,30.286649379751847,,2677494.7599999984,,30.188,,,,,0.5,0.8599999999999994,,3073187.2,,30.653333333333336,31.07666666666667,31.29333333333334,31.716666666666672,30.43666666666667,30.013333333333335,29.79666666666667,0.035918093319906017,,0.8985864367469013,0.8451825839783573,0.4156561078584025,,0.6018105362465409,,0.9843749999999976,0.003142104909440415,,
